run_id,environment_id,source_commit,classification,sample_recorded_unix_ns,suite,layer,algorithm,operation,payload_profile,message_bytes,iteration,warmup_iterations,wall_ns,cpu_ns,max_rss_bytes,valid,result,work_units,item_count,public_key_bytes,private_key_bytes,signature_bytes,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,notes
cold-51275-1786752606867462000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606868895000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_sign,transaction512,512,15,0,302084,302000,6914048,true,signed,1,0,1952,0,3309,0,0,0,0,0,warm process-local domain signature
cold-51275-1786752606867462000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606869030000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,15,0,132375,136000,7045120,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,warm process-local cache-miss verification
cold-51276-1786752606872776000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606873327000,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,16,0,547458,548000,6455296,true,initialized,1,0,0,0,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
cold-51276-1786752606872776000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606873433000,cold_start,fresh_process_aegis,ML-DSA-65,first_keygen_register,transaction512,512,16,0,101542,101000,6488064,true,registered,1,0,1952,0,0,0,0,0,0,0,ML-DSA-65 key generation plus Aegis lifecycle registration
cold-51276-1786752606872776000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606874051000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_sign,transaction512,512,16,0,614833,615000,6488064,true,signed,1,0,1952,0,3309,0,0,0,0,0,first production-domain signature after initialization
cold-51276-1786752606872776000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606874078000,cold_start,fresh_process_aegis,ML-DSA-65,first_verifier_initialize,transaction512,512,16,0,24375,28000,6635520,true,initialized,1,0,1952,0,0,0,0,0,0,0,includes the process-local required verifier smoke check and registry clone
cold-51276-1786752606872776000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606874222000,cold_start,fresh_process_aegis,ML-DSA-65,first_domain_verify,transaction512,512,16,0,139333,173000,6897664,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,first production-domain verification after verifier initialization
cold-51276-1786752606872776000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606874576000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_sign,transaction512,512,16,0,349750,351000,6914048,true,signed,1,0,1952,0,3309,0,0,0,0,0,warm process-local domain signature
cold-51276-1786752606872776000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606874714000,cold_start,fresh_process_aegis,ML-DSA-65,second_domain_verify,transaction512,512,16,0,134584,139000,7045120,true,accepted_cache_miss,1,0,1952,0,3309,0,0,0,0,0,warm process-local cache-miss verification
cold-51277-1786752606878334000,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,MEASURED,1786752606878731000,cold_start,fresh_process_aegis,ML-DSA-65,first_signer_initialize,transaction512,512,17,0,392208,394000,6471680,true,initialized,1,0,0,0,0,0,0,0,0,0,includes the process-local required ML-DSA-65 smoke check
