classification,environment_id,source_commit,suite,layer,algorithm,operation,payload_profile,message_bytes,n,valid_n,valid_fraction,mean_wall_ns,median_wall_ns,stdev_wall_ns,cv_wall,min_wall_ns,p50_wall_ns,p90_wall_ns,p95_wall_ns,p99_wall_ns,max_wall_ns,median_ci95_low_ns,median_ci95_high_ns,mean_cpu_ns,experiment,environment,workload,sample_count,mean_us,median_us,stddev_us,p90_us,p95_us,p99_us,total_work_units,throughput_ops_per_second,ops_per_sec,cpu_percent,mad_outlier_count,outlier_policy,max_rss_bytes,memory_mb,network_bytes,throughput_tps,result_type,public_key_bytes,private_key_bytes,signature_bytes_min,signature_bytes_median,signature_bytes_max,ciphertext_bytes,shared_secret_bytes,unsigned_serialized_bytes,serialized_bytes,authentication_bytes,item_count,results
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,sign_domain,small128,128,500,500,1.0,6098316.248,6060395.5,384484.96959520766,0.06304772562775883,5902375.0,6060395.5,6155313.1,6209002.1,6451225.0,12006375.0,6054500.5,6067104.525,6077208.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,6098.316248,6060.3955,384.48496959520764,6155.313099999999,6209.0021,6451.225,500,163.9796887096433,163.9796887096433,99.6538676063754,19,retained_all_samples,47988736,47.988736,,,MEASURED,,,1262,1270.0,1278,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,sign_domain,small64,64,500,500,1.0,6072548.814,6050895.5,269998.6824985287,0.04446216749646513,5898167.0,6050895.5,6144412.2,6172670.85,6269093.5,11889583.0,6044331.9625,6063125.0,6052398.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,6072.548814000001,6050.8955,269.9986824985287,6144.4122,6172.6708499999995,6269.0935,500,164.67549798768897,164.67549798768897,99.66816546696927,8,retained_all_samples,47988736,47.988736,,,MEASURED,,,1262,1271.0,1278,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,sign_domain,transaction512,512,500,500,1.0,6291132.916,6051354.5,2581979.319663117,0.41041563644228,5897000.0,6051354.5,6174646.4,6317627.699999998,10781552.089999989,45899416.0,6045667.0,6060083.0,6103436.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,6291.1329160000005,6051.3545,2581.979319663117,6174.6464000000005,6317.627699999998,10781.552089999988,500,158.9538821309494,158.9538821309494,97.01648465377933,28,retained_all_samples,48037888,48.037888,,,MEASURED,,,1263,1271.0,1278,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,sign_domain,vote192,192,500,500,1.0,6123365.834,6052395.5,602187.8236543857,0.09834261743937243,5892917.0,6052395.5,6157004.8,6192863.15,6683409.159999953,12343292.0,6045957.4875,6056959.05,6102412.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,6123.365834,6052.3955,602.1878236543857,6157.0048,6192.86315,6683.409159999953,500,163.30887735753075,163.30887735753075,99.65780528931239,13,retained_all_samples,48005120,48.00512,,,MEASURED,,,1261,1271.0,1278,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,block4096,4096,500,500,1.0,9554.328,9500.0,466.2143413067429,0.04879614152944539,9333.0,9500.0,9588.1,9666.0,9792.41,18250.0,9500.0,9500.0,9780.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,9.554328,9.5,0.4662143413067429,9.5881,9.666,9.79241,500,104664.60854180431,104664.60854180431,102.3619871538846,9,retained_all_samples,48037888,48.037888,,,MEASURED,,,1271,1271.0,1271,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,digest32,32,500,500,1.0,5236.346,4833.0,2580.632721013498,0.4928308253529271,4708.0,4833.0,5416.1,6583.0,7598.4199999999855,51584.0,4833.0,4834.0,5402.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,5.236345999999999,4.833,2.5806327210134983,5.4161,6.583,7.598419999999986,500,190972.86542944258,190972.86542944258,103.1635419049849,140,retained_all_samples,47972352,47.972352,,,MEASURED,,,1275,1275.0,1275,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,kilobyte1024,1024,500,500,1.0,5929.818,5917.0,53.93286924287951,0.009095198072331986,5833.0,5917.0,5959.0,6041.05,6125.0,6250.0,5917.0,5917.0,6188.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,5.929818,5.917,0.05393286924287951,5.959,6.04105,6.125,500,168639.23985525357,168639.23985525357,104.35396162243092,4,retained_all_samples,48037888,48.037888,,,MEASURED,,,1272,1272.0,1272,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,large16384,16384,500,500,1.0,25160.436,24083.0,3718.4442183140823,0.14778933951359516,23750.0,24083.0,27421.100000000002,30465.199999999993,34944.91999999998,64958.0,24083.0,24084.0,25276.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,25.160436,24.083,3.7184442183140822,27.421100000000003,30.465199999999992,34.944919999999975,500,39744.939237141996,39744.939237141996,100.45930841580011,118,retained_all_samples,48037888,48.037888,,,MEASURED,,,1267,1267.0,1267,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,medium256,256,500,500,1.0,5354.902,5041.0,1907.9510199649178,0.3562998949308349,4917.0,5041.0,5542.0,6833.05,9170.169999999996,41667.0,5041.0,5042.0,5542.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,5.354902,5.041,1.907951019964918,5.542,6.83305,9.170169999999997,500,186744.78076349484,186744.78076349484,103.49395749912884,103,retained_all_samples,48021504,48.021504,,,MEASURED,,,1273,1273.0,1273,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,small128,128,500,500,1.0,4899.146,4875.0,239.6902992678808,0.04892491451936334,4750.0,4875.0,4917.0,5000.0,6625.41,7084.0,4875.0,4875.0,5130.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,4.899146,4.875,0.2396902992678808,4.917,5.0,6.62541,500,204117.20736634507,204117.20736634507,104.71212737893502,10,retained_all_samples,47988736,47.988736,,,MEASURED,,,1262,1262.0,1262,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,small64,64,500,500,1.0,4865.078,4792.0,301.62524345780804,0.06199802828604351,4750.0,4792.0,4916.0,5000.0,6583.01,9125.0,4792.0,4833.0,5114.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,4.8650780000000005,4.792,0.30162524345780806,4.916,5.0,6.58301,500,205546.55033280043,205546.55033280043,105.11650584019414,24,retained_all_samples,47988736,47.988736,,,MEASURED,,,1277,1277.0,1277,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,transaction512,512,500,500,1.0,5431.432,5292.0,734.9405422053911,0.13531248153440772,5166.0,5292.0,5416.1,5833.0,8882.089999999993,13417.0,5292.0,5292.0,5662.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,5.431432,5.292,0.7349405422053912,5.4161,5.833,8.882089999999993,500,184113.5081871595,184113.5081871595,104.2450683355697,32,retained_all_samples,48037888,48.037888,,,MEASURED,,,1276,1276.0,1276,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_hit,vote192,192,500,500,1.0,5108.518,4917.0,693.555526408971,0.1357645263086028,4833.0,4917.0,5375.0,6230.89999999998,7420.739999999996,13000.0,4917.0,4917.0,5342.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,5.108518,4.917,0.693555526408971,5.375,6.23089999999998,7.420739999999996,500,195751.48800493608,195751.48800493608,104.57044489223686,63,retained_all_samples,48005120,48.00512,,,MEASURED,,,1272,1272.0,1272,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,block4096,4096,500,500,1.0,114234.592,113479.0,9747.803833103811,0.08533145400566416,96625.0,113479.0,124549.40000000001,127416.05,152618.41999999995,190708.0,112603.4875,114208.0,118040.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,114.234592,113.479,9.747803833103811,124.5494,127.41605,152.61841999999996,500,8753.915801616378,8753.915801616378,103.33122212227974,6,retained_all_samples,48037888,48.037888,,,MEASURED,,,1263,1271.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,digest32,32,500,500,1.0,94616.508,93833.0,8481.740744094697,0.08964335001768081,80250.0,93833.0,104008.3,108645.84999999998,118093.15999999999,143500.0,93040.975,95125.0,98304.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,94.616508,93.833,8.481740744094697,104.0083,108.64584999999998,118.09315999999998,500,10568.98020375049,10568.98020375049,103.89730299494883,3,retained_all_samples,47972352,47.972352,,,MEASURED,,,1263,1271.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,kilobyte1024,1024,500,500,1.0,99000.28,97979.5,9006.149327933335,0.09097094804108974,84958.0,97979.5,109754.2,113106.84999999998,125869.07999999993,147041.0,96665.4875,98708.0,103398.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,99.00028,97.9795,9.006149327933336,109.7542,113.10684999999998,125.86907999999993,500,10100.981532577483,10100.981532577483,104.44212885054466,5,retained_all_samples,48037888,48.037888,,,MEASURED,,,1262,1270.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,large16384,16384,500,500,1.0,177795.76,174604.5,19537.65840930374,0.10988821335955222,154792.0,174604.5,193179.4,202029.19999999998,261065.82999999993,399000.0,172729.0,176169.07499999998,181096.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,177.79576,174.6045,19.53765840930374,193.1794,202.02919999999997,261.06582999999995,500,5624.431088795368,5624.431088795368,101.8561972456486,13,retained_all_samples,48037888,48.037888,,,MEASURED,,,1262,1271.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,medium256,256,500,500,1.0,95849.31,95167.0,9116.670940643846,0.09511462253242976,80417.0,95167.0,107125.0,110500.0,120033.32999999997,156292.0,94103.5,95959.0,99476.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,95.84931,95.167,9.116670940643846,107.125,110.5,120.03332999999998,500,10433.043284296986,10433.043284296986,103.78374137487269,4,retained_all_samples,48021504,48.021504,,,MEASURED,,,1262,1271.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,small128,128,500,500,1.0,95015.83,94604.0,8755.428741643667,0.09214705319780575,77000.0,94604.0,105133.3,108179.49999999999,117434.49999999999,153042.0,93709.0,95354.0,98784.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,95.01583000000001,94.604,8.755428741643668,105.1333,108.17949999999999,117.43449999999999,500,10524.56206507905,10524.56206507905,103.96583390367688,3,retained_all_samples,47988736,47.988736,,,MEASURED,,,1263,1271.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,small64,64,500,500,1.0,95540.392,93875.0,10091.63541578203,0.10562689983292123,79541.0,93875.0,107554.40000000001,112252.09999999999,131098.84,167833.0,93041.975,95021.0,99290.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,95.54039200000001,93.875,10.09163541578203,107.55440000000002,112.25209999999998,131.09884,500,10466.777234910236,10466.777234910236,103.92463116542372,6,retained_all_samples,47988736,47.988736,,,MEASURED,,,1261,1270.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,transaction512,512,500,500,1.0,96864.99,96042.0,9576.200467863096,0.09886131684794575,79625.0,96042.0,107304.40000000001,110387.49999999999,122711.48999999999,169584.0,94895.5,97438.0,101444.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,96.86499,96.042,9.576200467863096,107.30440000000002,110.38749999999999,122.71149,500,10323.647377654197,10323.647377654197,104.72720845787524,4,retained_all_samples,48037888,48.037888,,,MEASURED,,,1261,1270.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_p2p,FN-DSA-1024,verify_cache_miss,vote192,192,500,500,1.0,95276.32,94396.0,8917.264534326112,0.09359371283783957,81458.0,94396.0,105796.1,108603.84999999998,126427.07999999996,154000.0,93353.475,95250.0,99890.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,95.27632000000001,94.396,8.917264534326112,105.79610000000001,108.60384999999998,126.42707999999996,500,10495.787410764815,10495.787410764815,104.84242044612975,6,retained_all_samples,48005120,48.00512,,,MEASURED,,,1263,1271.0,1278,,,,,,,accepted_cache_miss
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,block4096,4096,500,500,1.0,384788.238,310562.0,241794.94044259202,0.6283844373709573,147667.0,310562.0,738854.2000000001,875293.0999999999,1212766.3399999999,1380459.0,286958.0,328134.88749999995,383430.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,384.78823800000004,310.562,241.794940442592,738.8542000000001,875.2930999999999,1212.76634,500,2598.832036024968,2598.832036024968,99.64701675730535,22,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,digest32,32,500,500,1.0,359195.846,288770.5,228850.76466289526,0.6371197418104196,133417.0,288770.5,665825.0000000002,822606.2499999999,1142122.8299999996,1602500.0,273958.0,306771.0,358330.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,359.195846,288.7705,228.85076466289527,665.8250000000003,822.6062499999999,1142.1228299999996,500,2783.996561029272,2783.996561029272,99.7589487713619,21,retained_all_samples,47513600,47.5136,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,kilobyte1024,1024,500,500,1.0,377672.5,297270.5,251218.87361121373,0.6651765050704347,136792.0,297270.5,713736.9,875700.2999999996,1261219.25,1813209.0,274270.5,313479.0,376726.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,377.6725,297.2705,251.21887361121372,713.7369,875.7002999999996,1261.21925,500,2647.7967021692075,2647.7967021692075,99.74938604213969,22,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,large16384,16384,500,500,1.0,420272.496,349104.5,233176.23090654318,0.5548215339472112,188916.0,349104.5,768853.6000000003,911689.8999999998,1148553.7499999993,1565792.0,339875.0,365875.0,418790.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,420.272496,349.1045,233.17623090654317,768.8536000000004,911.6898999999997,1148.5537499999994,500,2379.4086206393104,2379.4086206393104,99.64725362375367,23,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,medium256,256,500,500,1.0,367455.596,296604.0,235074.0845804306,0.6397346703639004,134375.0,296604.0,718950.3,856794.3999999992,1196350.92,1430292.0,269958.0,308420.69999999995,366526.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,367.455596,296.604,235.0740845804306,718.9503000000001,856.7943999999992,1196.3509199999999,500,2721.4172566309207,2721.4172566309207,99.7470181403905,17,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,small128,128,500,500,1.0,351725.426,282250.0,238017.41039136474,0.6767136885672995,133875.0,282250.0,655362.8,845789.2499999992,1243671.99,1768083.0,250228.4625,295604.5,350368.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,351.72542599999997,282.25,238.01741039136473,655.3628,845.7892499999991,1243.67199,500,2843.1268429254815,2843.1268429254815,99.6140665702115,23,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,small64,64,500,500,1.0,367264.766,292937.0,232953.15084203886,0.6342921303864985,133958.0,292937.0,673208.4,855731.2499999999,1157403.34,1423334.0,282833.0,313008.32499999995,366884.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small64,500,367.264766,292.937,232.95315084203887,673.2084,855.7312499999999,1157.40334,500,2722.8312993139125,2722.8312993139125,99.89632384174854,24,retained_all_samples,47529984,47.529984,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,transaction512,512,500,500,1.0,365200.858,288792.0,233189.33616376808,0.6385235167321761,135917.0,288792.0,679462.5,850767.2999999996,1147534.0799999996,1374875.0,266625.0,305750.0,363058.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,transaction512,500,365.200858,288.792,233.18933616376808,679.4625,850.7672999999996,1147.5340799999997,500,2738.2191966263126,2738.2191966263126,99.41323850887558,25,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,sign_domain,vote192,192,500,500,1.0,345300.99,272333.5,224648.14715063717,0.6505864554591552,134041.0,272333.5,648458.7000000002,836112.1999999998,1110125.3299999994,1392000.0,250664.4125,294250.0,344574.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,vote192,500,345.30099,272.3335,224.6481471506372,648.4587000000001,836.1121999999998,1110.1253299999994,500,2896.024132453255,2896.024132453255,99.78946194159478,21,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,domain_signature_generated
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,block4096,4096,500,500,1.0,12011.332,11667.0,2110.652535598424,0.17572177137376804,11541.0,11667.0,11958.0,13667.0,16509.16999999999,53041.0,11667.0,11708.0,12204.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,block4096,500,12.011332,11.667,2.1106525355984243,11.958,13.667,16.50916999999999,500,83254.71313256514,83254.71313256514,101.60405190698249,55,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,digest32,32,500,500,1.0,6742.44,6667.0,353.90404709341516,0.05248901689795017,6541.0,6667.0,6834.0,6919.049999999998,9084.83,9750.0,6667.0,6667.0,7052.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,digest32,500,6.742439999999999,6.667,0.35390404709341516,6.834,6.919049999999999,9.08483,500,148314.26011948197,148314.26011948197,104.59121623625869,32,retained_all_samples,47513600,47.5136,,,MEASURED,,,3309,3309.0,3309,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,kilobyte1024,1024,500,500,1.0,8300.666,8000.0,1804.651613285697,0.21741045999028238,7833.0,8000.0,8420.300000000001,9250.0,14001.249999999998,42667.0,8000.0,8000.0,8556.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,kilobyte1024,500,8.300666,8.0,1.8046516132856971,8.420300000000001,9.25,14.001249999999999,500,120472.26090051087,120472.26090051087,103.07606642647711,58,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,large16384,16384,500,500,1.0,26828.308,26042.0,2528.7289885892205,0.09425599961761362,25709.0,26042.0,27550.300000000003,30668.1,37509.99999999999,58584.0,26042.0,26083.0,27048.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,large16384,500,26.828308,26.042,2.5287289885892204,27.550300000000004,30.6681,37.50999999999999,500,37274.061413041774,37274.061413041774,100.81888130999539,122,retained_all_samples,47595520,47.59552,,,MEASURED,,,3309,3309.0,3309,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,medium256,256,500,500,1.0,7392.846,7042.0,2212.197784185834,0.2992349339058103,6958.0,7042.0,7500.0,8752.099999999999,12671.159999999996,44333.0,7042.0,7083.0,7580.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,medium256,500,7.392846,7.042,2.212197784185834,7.5,8.752099999999999,12.671159999999997,500,135265.90436213603,135265.90436213603,102.53155550649913,66,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,accepted_cache_hit
MEASURED,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,9d3ab807a08ef4cf1077dbc23213e2314ce37c87,aegis,aegis_domain_wrapper_transaction,ML-DSA-65,verify_cache_hit,small128,128,500,500,1.0,7131.384,6917.0,1560.9865863579928,0.21888971150031927,6792.0,6917.0,7046.100000000001,7416.0,12962.169999999996,36583.0,6917.0,6917.0,7370.0,aegis,macmini-m2-macos26.5.2-rust1.97.1-aarch64-20260814,small128,500,7.131384,6.917,1.5609865863579928,7.046100000000001,7.416,12.962169999999997,500,140225.2353820801,140225.2353820801,103.34599847659305,40,retained_all_samples,47546368,47.546368,,,MEASURED,,,3309,3309.0,3309,,,,,,,accepted_cache_hit
